ID,Rarity_Level
47950,Very Rare
47951,Common
47952,Very Rare
47953,Very Rare
47954,Legendary
47955,Very Rare
47956,Very Rare
47957,Rare
47958,Common
47959,Very Rare
47960,Rare
47961,Very Rare
47962,Common
47963,Very Rare
47964,Rare
47965,Very Rare
47966,Rare
47967,Legendary
47968,Rare
47969,Common
47970,Rare
47971,Very Rare
47972,Legendary
47973,Legendary
47974,Common
47975,Rare
47976,Very Rare
47977,Common
47978,Common
47979,Common
47980,Rare
47981,Legendary
47982,Rare
47983,Common
47984,Very Rare
47985,Common
47986,Rare
47987,Very Rare
47988,Very Rare
47989,Rare
47990,Legendary
47991,Rare
47992,Rare
47993,Legendary
47994,Very Rare
47995,Common
47996,Rare
47997,Legendary
47998,Very Rare
47999,Common
48000,Rare
48001,Very Rare
48002,Very Rare
48003,Common
48004,Rare
48005,Very Rare
48006,Rare
48007,Legendary
48008,Very Rare
48009,Rare
48010,Common
48011,Very Rare
48012,Very Rare
48013,Legendary
48014,Common
48015,Legendary
48016,Rare
48017,Common
48018,Very Rare
48019,Common
48020,Very Rare
48021,Very Rare
48022,Very Rare
48023,Rare
48024,Very Rare
48025,Very Rare
48026,Very Rare
48027,Very Rare
48028,Very Rare
48029,Legendary
48030,Legendary
48031,Rare
48032,Very Rare
48033,Common
48034,Very Rare
48035,Very Rare
48036,Common
48037,Common
48038,Very Rare
48039,Common
48040,Very Rare
48041,Common
48042,Common
48043,Common
48044,Rare
48045,Very Rare
48046,Common
48047,Rare
48048,Rare
48049,Common
48050,Common
48051,Very Rare
48052,Common
48053,Common
48054,Rare
48055,Very Rare
48056,Rare
48057,Very Rare
48058,Common
48059,Rare
48060,Common
48061,Common
48062,Very Rare
48063,Rare
48064,Rare
48065,Legendary
48066,Legendary
48067,Rare
48068,Rare
48069,Common
48070,Legendary
48071,Legendary
48072,Legendary
48073,Very Rare
48074,Legendary
48075,Common
48076,Very Rare
48077,Common
48078,Common
48079,Common
48080,Legendary
48081,Common
48082,Very Rare
48083,Common
48084,Common
48085,Legendary
48086,Common
48087,Common
48088,Rare
48089,Rare
48090,Rare
48091,Very Rare
48092,Very Rare
48093,Very Rare
48094,Rare
48095,Very Rare
48096,Rare
48097,Legendary
48098,Very Rare
48099,Very Rare
48100,Very Rare
48101,Common
48102,Common
48103,Rare
48104,Very Rare
48105,Common
48106,Legendary
48107,Very Rare
48108,Very Rare
48109,Rare
48110,Common
48111,Common
48112,Legendary
48113,Rare
48114,Legendary
48115,Rare
48116,Common
48117,Legendary
48118,Legendary
48119,Common
48120,Rare
48121,Rare
48122,Rare
48123,Common
48124,Legendary
48125,Legendary
48126,Very Rare
48127,Common
48128,Legendary
48129,Common
48130,Rare
48131,Common
48132,Very Rare
48133,Very Rare
48134,Common
48135,Common
48136,Rare
48137,Legendary
48138,Very Rare
48139,Rare
48140,Rare
48141,Common
48142,Common
48143,Legendary
48144,Rare
48145,Legendary
48146,Legendary
48147,Rare
48148,Common
48149,Rare
48150,Common
48151,Very Rare
48152,Legendary
48153,Common
48154,Legendary
48155,Common
48156,Rare
48157,Legendary
48158,Common
48159,Very Rare
48160,Legendary
48161,Rare
48162,Legendary
48163,Legendary
48164,Very Rare
48165,Rare
48166,Rare
48167,Legendary
48168,Very Rare
48169,Rare
48170,Common
48171,Very Rare
48172,Very Rare
48173,Legendary
48174,Common
48175,Very Rare
48176,Common
48177,Very Rare
48178,Common
48179,Very Rare
48180,Rare
48181,Legendary
48182,Common
48183,Common
48184,Common
48185,Legendary
48186,Rare
48187,Rare
48188,Very Rare
48189,Very Rare
48190,Rare
48191,Common
48192,Common
48193,Very Rare
48194,Legendary
48195,Very Rare
48196,Very Rare
48197,Legendary
48198,Rare
48199,Very Rare
48200,Rare
48201,Rare
48202,Rare
48203,Common
48204,Rare
48205,Rare
48206,Very Rare
48207,Rare
48208,Common
48209,Common
48210,Very Rare
48211,Rare
48212,Common
48213,Very Rare
48214,Very Rare
48215,Rare
48216,Very Rare
48217,Legendary
48218,Rare
48219,Rare
48220,Common
48221,Rare
48222,Rare
48223,Legendary
48224,Very Rare
48225,Very Rare
48226,Legendary
48227,Common
48228,Legendary
48229,Legendary
48230,Rare
48231,Very Rare
48232,Very Rare
48233,Very Rare
48234,Very Rare
48235,Common
48236,Rare
48237,Very Rare
48238,Very Rare
48239,Legendary
48240,Rare
48241,Very Rare
48242,Very Rare
48243,Legendary
48244,Legendary
48245,Very Rare
48246,Legendary
48247,Rare
48248,Rare
48249,Common
48250,Rare
48251,Common
48252,Common
48253,Very Rare
48254,Rare
48255,Rare
48256,Common
48257,Rare
48258,Very Rare
48259,Common
48260,Rare
48261,Very Rare
48262,Rare
48263,Legendary
48264,Legendary
48265,Legendary
48266,Legendary
48267,Rare
48268,Legendary
48269,Very Rare
48270,Rare
48271,Rare
48272,Rare
48273,Common
48274,Legendary
48275,Common
48276,Legendary
48277,Rare
48278,Very Rare
48279,Common
48280,Rare
48281,Legendary
48282,Very Rare
48283,Very Rare
48284,Common
48285,Legendary
48286,Very Rare
48287,Very Rare
48288,Rare
48289,Very Rare
48290,Legendary
48291,Rare
48292,Rare
48293,Rare
48294,Legendary
48295,Common
48296,Rare
48297,Legendary
48298,Very Rare
48299,Very Rare
48300,Common
48301,Rare
48302,Legendary
48303,Legendary
48304,Legendary
48305,Legendary
48306,Rare
48307,Very Rare
48308,Very Rare
48309,Legendary
48310,Rare
48311,Rare
48312,Common
48313,Common
48314,Legendary
48315,Rare
48316,Common
48317,Legendary
48318,Legendary
48319,Rare
48320,Very Rare
48321,Rare
48322,Legendary
48323,Rare
48324,Rare
48325,Legendary
48326,Legendary
48327,Legendary
48328,Common
48329,Legendary
48330,Legendary
48331,Common
48332,Common
48333,Very Rare
48334,Legendary
48335,Rare
48336,Very Rare
48337,Rare
48338,Very Rare
48339,Common
48340,Rare
48341,Common
48342,Common
48343,Legendary
48344,Rare
48345,Legendary
48346,Legendary
48347,Rare
48348,Common
48349,Rare
48350,Very Rare
48351,Rare
48352,Very Rare
48353,Rare
48354,Rare
48355,Common
48356,Very Rare
48357,Rare
48358,Legendary
48359,Legendary
48360,Rare
48361,Rare
48362,Legendary
48363,Legendary
48364,Legendary
48365,Rare
48366,Rare
48367,Very Rare
48368,Common
48369,Very Rare
48370,Very Rare
48371,Legendary
48372,Rare
48373,Legendary
48374,Very Rare
48375,Very Rare
48376,Common
48377,Common
48378,Common
48379,Rare
48380,Common
48381,Common
48382,Rare
48383,Rare
48384,Common
48385,Common
48386,Common
48387,Very Rare
48388,Legendary
48389,Very Rare
48390,Common
48391,Rare
48392,Very Rare
48393,Rare
48394,Very Rare
48395,Legendary
48396,Rare
48397,Rare
48398,Legendary
48399,Common
48400,Very Rare
48401,Very Rare
48402,Rare
48403,Very Rare
48404,Very Rare
48405,Rare
48406,Legendary
48407,Legendary
48408,Very Rare
48409,Rare
48410,Very Rare
48411,Rare
48412,Legendary
48413,Very Rare
48414,Common
48415,Rare
48416,Common
48417,Common
48418,Rare
48419,Legendary
48420,Very Rare
48421,Very Rare
48422,Legendary
48423,Legendary
48424,Common
48425,Common
48426,Rare
48427,Very Rare
48428,Rare
48429,Legendary
48430,Legendary
48431,Legendary
48432,Very Rare
48433,Rare
48434,Legendary
48435,Legendary
48436,Rare
48437,Common
48438,Common
48439,Rare
48440,Very Rare
48441,Legendary
48442,Very Rare
48443,Very Rare
48444,Legendary
48445,Legendary
48446,Legendary
48447,Very Rare
48448,Common
48449,Rare
48450,Common
48451,Legendary
48452,Legendary
48453,Very Rare
48454,Common
48455,Rare
48456,Rare
48457,Legendary
48458,Rare
48459,Rare
48460,Very Rare
48461,Very Rare
48462,Legendary
48463,Rare
48464,Rare
48465,Legendary
48466,Very Rare
48467,Legendary
48468,Legendary
48469,Rare
48470,Rare
48471,Very Rare
48472,Legendary
48473,Rare
48474,Very Rare
48475,Rare
48476,Common
48477,Common
48478,Very Rare
48479,Rare
48480,Common
48481,Rare
48482,Very Rare
48483,Common
48484,Common
48485,Common
48486,Very Rare
48487,Rare
48488,Legendary
48489,Legendary
48490,Legendary
48491,Legendary
48492,Rare
48493,Very Rare
48494,Rare
48495,Very Rare
48496,Rare
48497,Rare
48498,Legendary
48499,Rare
48500,Common
48501,Rare
48502,Very Rare
48503,Rare
48504,Legendary
48505,Common
48506,Rare
48507,Common
48508,Common
48509,Very Rare
48510,Common
48511,Very Rare
48512,Common
48513,Legendary
48514,Legendary
48515,Common
48516,Legendary
48517,Common
48518,Legendary
48519,Legendary
48520,Rare
48521,Very Rare
48522,Very Rare
48523,Very Rare
48524,Very Rare
48525,Very Rare
48526,Legendary
48527,Very Rare
48528,Legendary
48529,Common
48530,Very Rare
48531,Rare
48532,Legendary
48533,Very Rare
48534,Rare
48535,Legendary
48536,Rare
48537,Legendary
48538,Legendary
48539,Rare
48540,Rare
48541,Legendary
48542,Legendary
48543,Rare
48544,Rare
48545,Very Rare
48546,Rare
48547,Legendary
48548,Rare
48549,Legendary
48550,Legendary
48551,Legendary
48552,Legendary
48553,Rare
48554,Legendary
48555,Common
48556,Legendary
48557,Rare
48558,Rare
48559,Very Rare
48560,Very Rare
48561,Very Rare
48562,Rare
48563,Rare
48564,Very Rare
48565,Very Rare
48566,Legendary
48567,Common
48568,Common
48569,Rare
48570,Legendary
48571,Legendary
48572,Rare
48573,Rare
48574,Legendary
48575,Very Rare
48576,Rare
48577,Common
48578,Legendary
48579,Very Rare
48580,Common
48581,Very Rare
48582,Common
48583,Common
48584,Common
48585,Legendary
48586,Common
48587,Common
48588,Very Rare
48589,Very Rare
48590,Very Rare
48591,Legendary
48592,Very Rare
48593,Very Rare
48594,Rare
48595,Very Rare
48596,Common
48597,Very Rare
48598,Legendary
48599,Common
48600,Rare
48601,Legendary
48602,Rare
48603,Common
48604,Common
48605,Legendary
48606,Rare
48607,Legendary
48608,Rare
48609,Common
48610,Legendary
48611,Rare
48612,Rare
48613,Common
48614,Common
48615,Common
48616,Legendary
48617,Common
48618,Rare
48619,Very Rare
48620,Very Rare
48621,Very Rare
48622,Rare
48623,Common
48624,Very Rare
48625,Rare
48626,Legendary
48627,Very Rare
48628,Legendary
48629,Rare
48630,Common
48631,Common
48632,Legendary
48633,Legendary
48634,Rare
48635,Rare
48636,Legendary
48637,Very Rare
48638,Legendary
48639,Rare
48640,Legendary
48641,Rare
48642,Legendary
48643,Rare
48644,Rare
48645,Common
48646,Rare
48647,Rare
48648,Very Rare
48649,Rare
48650,Legendary
48651,Legendary
48652,Very Rare
48653,Very Rare
48654,Rare
48655,Very Rare
48656,Common
48657,Rare
48658,Rare
48659,Rare
48660,Very Rare
48661,Very Rare
48662,Legendary
48663,Legendary
48664,Rare
48665,Rare
48666,Legendary
48667,Rare
48668,Rare
48669,Rare
48670,Rare
48671,Legendary
48672,Common
48673,Very Rare
48674,Legendary
48675,Very Rare
48676,Rare
48677,Very Rare
48678,Common
48679,Rare
48680,Common
48681,Very Rare
48682,Rare
48683,Rare
48684,Rare
48685,Legendary
48686,Very Rare
48687,Legendary
48688,Rare
48689,Legendary
48690,Rare
48691,Very Rare
48692,Legendary
48693,Very Rare
48694,Very Rare
48695,Common
48696,Rare
48697,Rare
48698,Rare
48699,Legendary
48700,Legendary
48701,Legendary
48702,Common
48703,Very Rare
48704,Rare
48705,Very Rare
48706,Very Rare
48707,Common
48708,Rare
48709,Common
48710,Rare
48711,Legendary
48712,Rare
48713,Very Rare
48714,Rare
48715,Rare
48716,Legendary
48717,Common
48718,Rare
48719,Rare
48720,Legendary
48721,Rare
48722,Common
48723,Very Rare
48724,Common
48725,Legendary
48726,Very Rare
48727,Very Rare
48728,Very Rare
48729,Rare
48730,Common
48731,Legendary
48732,Legendary
48733,Very Rare
48734,Legendary
48735,Very Rare
48736,Common
48737,Common
48738,Common
48739,Rare
48740,Very Rare
48741,Rare
48742,Rare
48743,Legendary
48744,Very Rare
48745,Rare
48746,Legendary
48747,Rare
48748,Very Rare
48749,Legendary
48750,Common
48751,Very Rare
48752,Common
48753,Common
48754,Common
48755,Rare
48756,Very Rare
48757,Legendary
48758,Very Rare
48759,Common
48760,Legendary
48761,Common
48762,Common
48763,Rare
48764,Common
48765,Very Rare
48766,Legendary
48767,Very Rare
48768,Legendary
48769,Very Rare
48770,Common
48771,Rare
48772,Rare
48773,Very Rare
48774,Rare
48775,Rare
48776,Legendary
48777,Common
48778,Common
48779,Very Rare
48780,Legendary
48781,Common
48782,Common
48783,Rare
48784,Legendary
48785,Common
48786,Rare
48787,Legendary
48788,Legendary
48789,Very Rare
48790,Rare
48791,Common
48792,Legendary
48793,Very Rare
48794,Common
48795,Legendary
48796,Rare
48797,Very Rare
48798,Rare
48799,Very Rare
48800,Very Rare
48801,Common
48802,Common
48803,Rare
48804,Legendary
48805,Very Rare
48806,Rare
48807,Rare
48808,Common
48809,Common
48810,Common
48811,Legendary
48812,Legendary
48813,Common
48814,Very Rare
48815,Common
48816,Common
48817,Very Rare
48818,Very Rare
48819,Common
48820,Common
48821,Legendary
48822,Very Rare
48823,Rare
48824,Very Rare
48825,Common
48826,Legendary
48827,Rare
48828,Very Rare
48829,Very Rare
48830,Common
48831,Rare
48832,Legendary
48833,Rare
48834,Rare
48835,Rare
48836,Very Rare
48837,Very Rare
48838,Common
48839,Common
48840,Common
48841,Very Rare
48842,Rare
48843,Rare
48844,Rare
48845,Legendary
48846,Legendary
48847,Rare
48848,Very Rare
48849,Common
48850,Common
48851,Very Rare
48852,Legendary
48853,Legendary
48854,Very Rare
48855,Common
48856,Very Rare
48857,Rare
48858,Rare
48859,Rare
48860,Legendary
48861,Rare
48862,Common
48863,Legendary
48864,Very Rare
48865,Common
48866,Legendary
48867,Common
48868,Common
48869,Legendary
48870,Common
48871,Legendary
48872,Legendary
48873,Common
48874,Common
48875,Very Rare
48876,Legendary
48877,Rare
48878,Rare
48879,Legendary
48880,Legendary
48881,Rare
48882,Common
48883,Legendary
48884,Common
48885,Very Rare
48886,Rare
48887,Legendary
48888,Rare
48889,Very Rare
48890,Rare
48891,Common
48892,Legendary
48893,Common
48894,Very Rare
48895,Rare
48896,Rare
48897,Rare
48898,Rare
48899,Very Rare
48900,Rare
48901,Legendary
48902,Common
48903,Rare
48904,Legendary
48905,Rare
48906,Rare
48907,Rare
48908,Rare
48909,Very Rare
48910,Common
48911,Common
48912,Legendary
48913,Common
48914,Legendary
48915,Legendary
48916,Common
48917,Common
48918,Rare
48919,Very Rare
48920,Common
48921,Legendary
48922,Legendary
48923,Common
48924,Legendary
48925,Common
48926,Legendary
48927,Common
48928,Very Rare
48929,Very Rare
48930,Common
48931,Rare
48932,Very Rare
48933,Common
48934,Very Rare
48935,Common
48936,Rare
48937,Very Rare
48938,Common
48939,Legendary
48940,Rare
48941,Rare
48942,Rare
48943,Common
48944,Legendary
48945,Common
48946,Rare
48947,Common
48948,Legendary
48949,Rare
48950,Legendary
48951,Legendary
48952,Legendary
48953,Common
48954,Legendary
48955,Legendary
48956,Legendary
48957,Common
48958,Very Rare
48959,Common
48960,Common
48961,Rare
48962,Very Rare
48963,Rare
48964,Common
48965,Common
48966,Legendary
48967,Legendary
48968,Rare
48969,Rare
48970,Common
48971,Common
48972,Common
48973,Very Rare
48974,Common
48975,Common
48976,Common
48977,Very Rare
48978,Common
48979,Legendary
48980,Rare
48981,Common
48982,Common
48983,Rare
48984,Rare
48985,Legendary
48986,Common
48987,Very Rare
48988,Rare
48989,Rare
48990,Very Rare
48991,Rare
48992,Very Rare
48993,Very Rare
48994,Very Rare
48995,Common
48996,Rare
48997,Rare
48998,Legendary
48999,Rare
49000,Legendary
49001,Legendary
49002,Legendary
49003,Legendary
49004,Rare
49005,Common
49006,Very Rare
49007,Common
49008,Very Rare
49009,Very Rare
49010,Rare
49011,Common
49012,Very Rare
49013,Very Rare
49014,Common
49015,Very Rare
49016,Legendary
49017,Legendary
49018,Very Rare
49019,Very Rare
49020,Common
49021,Rare
49022,Common
49023,Common
49024,Legendary
49025,Legendary
49026,Common
49027,Legendary
49028,Legendary
49029,Very Rare
49030,Legendary
49031,Rare
49032,Rare
49033,Very Rare
49034,Very Rare
49035,Rare
49036,Legendary
49037,Very Rare
49038,Very Rare
49039,Common
49040,Very Rare
49041,Common
49042,Legendary
49043,Very Rare
49044,Legendary
49045,Rare
49046,Common
49047,Common
49048,Rare
49049,Very Rare
49050,Very Rare
49051,Very Rare
49052,Very Rare
49053,Legendary
49054,Common
49055,Rare
49056,Very Rare
49057,Common
49058,Common
49059,Legendary
49060,Common
49061,Rare
49062,Common
49063,Common
49064,Rare
49065,Very Rare
49066,Rare
49067,Rare
49068,Common
49069,Rare
49070,Very Rare
49071,Rare
49072,Common
49073,Rare
49074,Very Rare
49075,Very Rare
49076,Legendary
49077,Very Rare
49078,Common
49079,Very Rare
49080,Common
49081,Rare
49082,Very Rare
49083,Common
49084,Common
49085,Rare
49086,Legendary
49087,Legendary
49088,Rare
49089,Rare
49090,Very Rare
49091,Very Rare
49092,Legendary
