Disposal_ID,Book_ID,Employee_ID,Disposal_Method,Material_of_Book,Date
5979306,72083,1005,Incineration,Leather,2024-08-25
6372529,80646,1028,Recycling,Metal,2024-06-24
5061809,58401,1002,Incineration,Leather,2023-08-18
7290049,85971,1008,Repurposing,Synthetic,2023-04-15
7814338,85115,1005,Incineration,Paper,2024-09-13
2309318,23888,1028,Recycling,Synthetic,2023-07-14
5323979,99739,1008,Recycling,Paper,2024-10-06
1260751,66204,1002,Burial,Leather,2023-08-13
4275413,50741,1013,Repurposing,Synthetic,2024-01-17
2833637,43955,1002,Shredding,Paper,2023-07-16
9649385,11823,1023,Donation,Paper,2023-05-01
7159017,632,1028,Incineration,Paper,2024-10-31
1391853,61027,1023,Donation,Paper,2024-05-01
7945453,10831,1023,Repurposing,Metal,2023-05-22
9518319,79526,1008,Shredding,Paper,2024-12-22
2047220,57530,1023,Burial,Paper,2024-04-17
9911548,16619,1014,Incineration,Leather,2024-08-08
5455113,58843,1008,Shredding,Metal,2023-12-07
9780491,79344,1005,Recycling,Paper,2024-06-07
9387348,18781,1024,Burial,Leather,2023-12-05
9256281,51830,1014,Shredding,Synthetic,2023-09-20
8338804,40506,1008,Recycling,Paper,2023-05-05
8994164,69011,1008,Incineration,Paper,2024-08-18
2702720,84835,1014,Burial,Metal,2024-04-04
4668806,59687,1008,Donation,Synthetic,2023-10-15
3358098,1801,1013,Repurposing,Leather,2024-05-24
2833816,80412,1008,Donation,Metal,2024-03-04
7159195,48748,1024,Donation,Leather,2024-08-12
7028124,31788,1024,Repurposing,Leather,2024-03-13
8600987,69848,1024,Donation,Leather,2023-06-05
5455269,26672,1028,Repurposing,Synthetic,2023-04-29
6372777,58150,1002,Incineration,Metal,2023-08-25
9387434,85893,1002,Incineration,Metal,2024-01-03
9518508,48434,1028,Incineration,Synthetic,2025-01-01
4275629,87139,1023,Incineration,Synthetic,2023-05-14
3358128,77506,1005,Burial,Paper,2024-06-13
3620275,17950,1014,Burial,Paper,2024-06-04
8469940,6405,1002,Shredding,Paper,2023-05-01
9780662,76661,1005,Donation,Leather,2023-11-06
6897088,87619,1024,Recycling,Metal,2023-01-23
1785288,6887,1019,Donation,Metal,2023-03-14
6241737,69580,1002,Recycling,Leather,2023-03-10
4013524,84128,1014,Shredding,Leather,2024-10-18
7945692,45315,1014,Donation,Synthetic,2024-02-21
5979622,56662,1013,Burial,Leather,2023-02-15
2309607,55399,1019,Recycling,Paper,2023-03-23
4013542,54729,1014,Incineration,Metal,2024-10-23
2964967,38493,1005,Incineration,Metal,2023-05-06
2047466,57123,1019,Recycling,Leather,2024-08-03
2178549,48412,1023,Recycling,Synthetic,2023-10-11
3358202,12868,1013,Repurposing,Leather,2023-12-09
7814653,99735,1013,Shredding,Paper,2024-07-07
7552515,11359,1019,Incineration,Metal,2024-09-12
7814661,86117,1014,Incineration,Synthetic,2023-11-08
9387526,84140,1014,Donation,Paper,2024-01-02
8470023,83538,1008,Repurposing,Leather,2024-08-26
5455385,66858,1014,Incineration,Paper,2025-01-07
4537881,24186,1019,Burial,Synthetic,2024-10-15
5586466,12655,1023,Repurposing,Paper,2024-08-20
6110770,48052,1014,Burial,Metal,2024-08-18
2047546,66405,1023,Burial,Synthetic,2024-11-03
8339005,11338,1002,Shredding,Paper,2023-08-10
3227204,51437,1024,Shredding,Metal,2023-10-27
3751497,53571,1014,Incineration,Paper,2023-06-07
9780819,94564,1005,Shredding,Synthetic,2023-04-25
3358293,61935,1024,Donation,Synthetic,2023-08-16
9780824,95904,1019,Shredding,Leather,2024-07-16
9649754,43666,1023,Incineration,Metal,2024-10-28
4275811,37343,1023,Shredding,Paper,2023-09-01
4931185,10853,1005,Recycling,Leather,2024-04-12
2047611,17622,1008,Recycling,Leather,2023-02-10
5193342,75471,1014,Repurposing,Metal,2024-04-16
6766206,30338,1013,Repurposing,Leather,2023-10-14
4144771,93837,1013,Donation,Paper,2023-04-10
3358339,92115,1019,Burial,Leather,2023-09-06
6766214,57644,1008,Burial,Paper,2023-04-04
1261193,89197,1023,Donation,Leather,2023-03-21
4800137,46460,1024,Incineration,Metal,2023-09-07
5586574,47901,1023,Burial,Synthetic,2024-06-27
2178703,17720,1014,Incineration,Metal,2023-04-23
3489426,83549,1019,Recycling,Synthetic,2024-09-08
1130141,63485,1005,Recycling,Paper,2023-06-24
6897310,29703,1019,Recycling,Paper,2023-08-17
7552669,76777,1019,Shredding,Metal,2023-01-27
5586591,71170,1013,Donation,Synthetic,2024-07-20
3620518,25238,1013,Burial,Leather,2023-10-26
1392297,36288,1002,Shredding,Metal,2024-02-04
7290562,45507,1028,Burial,Metal,2023-05-15
2703051,38053,1024,Incineration,Metal,2023-06-09
5062349,81397,1005,Burial,Synthetic,2024-03-23
7683791,57313,1024,Incineration,Metal,2024-06-10
3489490,33357,1019,Incineration,Synthetic,2025-01-15
8077018,68358,1014,Donation,Metal,2024-12-20
5848799,40116,1028,Donation,Leather,2024-07-28
6504162,45773,1023,Shredding,Metal,2023-12-14
4144883,24328,1024,Burial,Leather,2023-06-10
8470262,26048,1008,Donation,Leather,2025-01-01
4407031,51721,1014,Incineration,Paper,2023-06-09
5455620,85644,1008,Shredding,Metal,2024-03-28
6110985,90890,1005,Burial,Leather,2023-11-15
2440971,10658,1024,Repurposing,Leather,2024-06-13
9256717,73109,1024,Recycling,Paper,2023-10-04
3358477,29066,1005,Donation,Synthetic,2024-08-03
8077071,64209,1028,Repurposing,Paper,2024-04-13
7552785,28304,1014,Incineration,Leather,2024-04-19
4669210,13293,1005,Shredding,Paper,2024-05-26
4800298,5754,1002,Donation,Paper,2023-06-16
3882804,24853,1019,Repurposing,Leather,2023-01-26
7290684,84533,1023,Donation,Synthetic,2024-05-08
1523523,57161,1014,Recycling,Synthetic,2023-03-23
3489614,58444,1024,Incineration,Synthetic,2023-07-14
9781076,804,1005,Incineration,Leather,2023-05-08
9256791,98634,1014,Burial,Metal,2023-11-12
3751783,8565,1008,Donation,Paper,2024-07-23
5324660,10470,1023,Donation,Paper,2024-04-06
8732534,50773,1028,Burial,Synthetic,2024-08-04
4800374,9069,1002,Incineration,Leather,2023-07-09
8994685,1793,1008,Incineration,Synthetic,2024-03-30
5586829,91344,1024,Recycling,Metal,2024-06-15
8077201,77586,1019,Repurposing,Paper,2023-01-18
2047897,42112,1014,Burial,Paper,2024-01-01
3358631,51593,1014,Recycling,Leather,2023-07-22
5586859,93480,1028,Recycling,Paper,2024-12-03
8339378,64309,1023,Donation,Metal,2023-03-13
5849020,2893,1008,Recycling,Paper,2024-05-04
2834365,86579,1024,Repurposing,Metal,2024-10-13
8077250,38576,1014,Recycling,Synthetic,2024-03-02
8077252,46182,1024,Incineration,Paper,2024-10-30
2179016,54983,1023,Donation,Metal,2023-04-02
5062611,16777,1019,Repurposing,Synthetic,2023-02-21
2047967,22919,1002,Donation,Metal,2023-01-17
1261539,53340,1014,Recycling,Synthetic,2023-07-03
2703345,66596,1005,Burial,Leather,2024-08-15
6111221,42297,1028,Shredding,Metal,2023-12-13
3358712,9800,1005,Recycling,Metal,2024-12-14
5849105,33566,1024,Repurposing,Metal,2023-11-21
7159832,77789,1008,Incineration,Synthetic,2024-01-16
8994842,25251,1008,Burial,Synthetic,2024-09-01
1654816,87121,1005,Recycling,Metal,2024-06-16
5980203,4635,1005,Shredding,Paper,2023-04-25
8470579,61426,1002,Donation,Paper,2024-04-13
9519159,50389,1023,Shredding,Paper,2023-02-12
7290938,94724,1019,Shredding,Synthetic,2024-10-26
8339520,45172,1005,Incineration,Synthetic,2024-04-12
9650243,81829,1008,Incineration,Synthetic,2024-05-07
3358796,44985,1023,Donation,Leather,2023-11-02
5062733,42716,1014,Burial,Paper,2023-03-09
7815253,98719,1005,Repurposing,Metal,2023-10-09
5455964,57384,1023,Incineration,Synthetic,2023-11-07
7946337,97883,1002,Burial,Metal,2024-11-17
2703468,47121,1028,Burial,Paper,2023-05-26
8208499,61580,1008,Burial,Leather,2024-03-11
6635639,14667,1024,Repurposing,Paper,2023-03-27
9519224,26767,1002,Donation,Metal,2023-11-30
5193847,93291,1023,Donation,Metal,2023-03-29
4276343,88287,1005,Shredding,Metal,2023-07-23
6766717,4198,1019,Incineration,Metal,2024-02-28
6635649,57157,1008,Repurposing,Metal,2025-01-15
7684229,56440,1013,Incineration,Paper,2024-11-10
1392776,20708,1024,Incineration,Synthetic,2023-02-20
7159947,92165,1023,Incineration,Synthetic,2023-09-14
4407439,20257,1023,Donation,Leather,2023-06-21
1130640,92766,1028,Shredding,Paper,2023-05-24
4800660,94763,1008,Donation,Leather,2024-09-04
1523868,44394,1008,Recycling,Synthetic,2024-06-20
5718199,92493,1028,Burial,Synthetic,2024-09-21
5587133,79021,1024,Repurposing,Synthetic,2023-06-18
5980362,31479,1013,Incineration,Metal,2023-08-05
9519315,2650,1013,Donation,Synthetic,2024-12-17
9257175,55555,1019,Incineration,Synthetic,2024-09-30
5587165,4138,1005,Repurposing,Metal,2024-12-21
4145383,16774,1019,Donation,Synthetic,2023-10-05
5456115,35115,1019,Recycling,Metal,2024-06-16
8864005,8872,1028,Shredding,Metal,2024-01-20
9126159,52304,1019,Recycling,Leather,2023-11-18
2703631,96116,1008,Donation,Paper,2024-02-25
6111514,95186,1019,Shredding,Leather,2024-06-07
4145434,33960,1024,Burial,Leather,2024-07-15
6635808,64715,1028,Burial,Leather,2024-05-22
3621156,79978,1019,Donation,Metal,2023-09-25
2834729,28915,1008,Shredding,Paper,2023-12-05
5718317,23298,1024,Donation,Synthetic,2024-11-14
1130799,43593,1023,Repurposing,Metal,2024-02-17
2572592,89236,1019,Donation,Metal,2023-04-11
7160117,92339,1024,Donation,Metal,2023-03-18
7160123,39948,1013,Repurposing,Paper,2024-11-08
2572606,94308,1008,Repurposing,Metal,2024-02-18
9912658,94455,1013,Shredding,Leather,2024-12-29
2572626,81672,1008,Incineration,Paper,2024-02-24
1655128,89695,1008,Repurposing,Metal,2023-04-28
8995161,70983,1005,Burial,Leather,2024-07-20
8339814,12586,1019,Incineration,Leather,2023-04-11
2048366,82672,1002,Burial,Metal,2023-09-29
5718388,60442,1023,Shredding,Paper,2024-08-26
5980551,96488,1028,Shredding,Synthetic,2024-09-08
7946633,15172,1002,Donation,Paper,2024-01-29
2441622,35946,1013,Incineration,Leather,2023-04-23
5718429,16068,1028,Incineration,Leather,2024-07-19
2834846,19388,1028,Repurposing,Metal,2024-12-03
4276645,8270,1008,Shredding,Leather,2023-10-17
7946666,88171,1013,Repurposing,Paper,2024-01-01
1655212,71510,1023,Shredding,Metal,2023-08-14
7291327,69229,1002,Recycling,Leather,2023-09-06
1917379,16029,1023,Incineration,Metal,2024-03-05
6635972,47241,1023,Donation,Leather,2024-05-27
6504909,53589,1014,Repurposing,Metal,2023-05-12
2310610,41940,1002,Repurposing,Metal,2023-10-15
3883481,22573,1014,Shredding,Metal,2024-05-15
9650652,36395,1028,Shredding,Metal,2024-02-29
7160288,81066,1013,Incineration,Paper,2023-10-09
6111722,922,1024,Incineration,Metal,2023-06-19
5849578,21729,1028,Repurposing,Metal,2023-07-28
3490286,89533,1024,Donation,Paper,2024-02-27
4145655,4121,1008,Burial,Synthetic,2024-03-08
9257470,84699,1014,Donation,Metal,2023-11-06
6373900,7361,1014,Recycling,Paper,2024-05-25
3359255,71014,1019,Incineration,Paper,2023-10-27
8077848,98749,1005,Recycling,Paper,2024-08-06
2048537,95777,1002,Repurposing,Metal,2024-04-19
9650722,34314,1028,Repurposing,Paper,2024-08-02
1262138,24406,1014,Shredding,Synthetic,2024-07-30
1786433,9363,1023,Shredding,Paper,2025-01-15
3883588,13526,1019,Burial,Leather,2023-02-12
9126490,52540,1002,Donation,Synthetic,2023-12-20
1000033,37229,1005,Burial,Leather,2023-02-21
8471149,70,1014,Shredding,Paper,2024-03-21
7422591,98960,1008,Incineration,Paper,2023-08-14
7291524,11690,1028,Repurposing,Paper,2023-05-02
3097221,22173,1028,Recycling,Paper,2023-02-17
5325447,94900,1019,Burial,Leather,2023-03-09
2572945,97437,1002,Incineration,Metal,2024-07-30
4145813,38983,1023,Recycling,Paper,2023-04-22
4670103,87096,1028,Shredding,Paper,2024-01-04
9388707,54207,1005,Burial,Synthetic,2024-02-11
9913001,16861,1014,Recycling,Synthetic,2023-08-09
3490479,71042,1014,Burial,Metal,2024-12-08
7684786,83014,1013,Shredding,Paper,2024-02-01
5980850,98908,1008,Incineration,Leather,2023-02-02
1655477,71938,1002,Incineration,Leather,2023-04-24
7291573,70420,1023,Incineration,Paper,2024-06-24
9781947,81882,1024,Burial,Synthetic,2024-09-15
1524413,31671,1008,Shredding,Synthetic,2024-06-05
1524419,84854,1005,Repurposing,Paper,2023-07-17
8864459,57346,1019,Shredding,Synthetic,2025-01-15
4801230,9109,1013,Donation,Synthetic,2023-04-10
2048722,32109,1005,Recycling,Synthetic,2024-01-06
4145876,80561,1002,Shredding,Leather,2024-02-26
8733397,56862,1014,Shredding,Metal,2023-11-20
5587679,41949,1024,Shredding,Paper,2024-09-29
4276962,61602,1019,Incineration,Paper,2024-04-19
2048740,3324,1028,Shredding,Synthetic,2024-06-19
9257718,48720,1028,Donation,Synthetic,2023-12-22
5587712,75141,1008,Burial,Paper,2024-10-17
1917703,912,1023,Shredding,Paper,2025-01-14
5587720,45988,1013,Burial,Metal,2023-09-15
4408072,47372,1023,Donation,Paper,2024-04-30
2573066,3027,1008,Donation,Leather,2024-11-22
7553812,68320,1008,Incineration,Synthetic,2023-01-29
3883818,97084,1008,Recycling,Leather,2024-06-08
4539179,37926,1023,Burial,Paper,2024-07-22
4801331,84181,1023,Burial,Paper,2024-11-03
5849919,29807,1028,Donation,Metal,2023-06-29
1393475,90369,1002,Burial,Leather,2024-11-13
1655634,15021,1014,Repurposing,Leather,2023-07-28
5587795,81351,1028,Repurposing,Metal,2023-06-25
7947093,78421,1002,Repurposing,Leather,2024-04-28
9913189,20648,1014,Burial,Metal,2024-10-23
7553894,76965,1013,Repurposing,Leather,2024-10-04
5194603,42069,1028,Recycling,Synthetic,2024-05-29
4014960,10732,1023,Incineration,Leather,2023-06-04
3490678,46572,1005,Shredding,Leather,2023-05-19
5849976,31076,1013,Recycling,Leather,2024-11-23
6636415,1055,1002,Burial,Metal,2024-06-20
7816072,96012,1028,Shredding,Synthetic,2024-03-24
1524623,69815,1008,Burial,Paper,2024-04-08
6243217,54573,1002,Incineration,Leather,2024-08-12
6505370,18610,1008,Shredding,Paper,2023-02-10
9126818,33980,1019,Recycling,Leather,2024-01-06
4539300,93785,1019,Burial,Leather,2023-01-21
1000357,73892,1023,Shredding,Leather,2023-06-21
7553976,66508,1014,Incineration,Paper,2024-04-15
5063619,62860,1023,Repurposing,Paper,2024-05-18
3228615,25193,1019,Incineration,Paper,2023-06-24
3228618,28507,1008,Donation,Paper,2023-04-24
2442186,68555,1014,Burial,Synthetic,2023-11-11
4277199,84388,1014,Incineration,Synthetic,2023-06-07
3097552,85345,1014,Repurposing,Paper,2024-01-17
5325785,25446,1019,Repurposing,Synthetic,2024-04-29
4408292,7375,1013,Incineration,Leather,2023-07-28
3752932,98446,1002,Donation,Paper,2024-03-26
7160810,40399,1024,Recycling,Synthetic,2024-03-08
7816176,44607,1024,Donation,Leather,2024-07-27
2311155,14740,1008,Shredding,Synthetic,2024-12-22
8733684,27031,1014,Recycling,Leather,2024-08-15
7554038,40244,1013,Burial,Paper,2023-03-03
1786875,69650,1024,Burial,Leather,2023-04-23
6767618,46877,1023,Shredding,Paper,2023-04-25
1000464,99485,1024,Burial,Paper,2023-10-05
9782293,67267,1023,Repurposing,Metal,2023-08-24
6374428,12350,1019,Repurposing,Paper,2023-04-05
1131558,60567,1008,Repurposing,Paper,2024-03-10
2311213,48090,1028,Repurposing,Synthetic,2024-11-10
7685166,98919,1023,Burial,Synthetic,2024-06-29
9782319,22639,1013,Shredding,Paper,2023-07-20
4408367,45626,1005,Incineration,Leather,2023-10-04
1918002,97302,1014,Burial,Synthetic,2023-09-08
8602676,38919,1023,Incineration,Metal,2024-05-10
6374456,9220,1013,Repurposing,Metal,2023-07-02
4277306,37649,1019,Incineration,Synthetic,2024-07-27
2180161,10773,1008,Donation,Synthetic,2023-10-09
8864845,17968,1008,Incineration,Synthetic,2024-03-11
9258080,43869,1023,Burial,Paper,2024-03-02
3884149,55168,1008,Donation,Metal,2023-03-31
6243454,76361,1013,Recycling,Paper,2023-02-12
3490947,63992,1002,Recycling,Leather,2023-10-09
1787026,36684,1002,Burial,Leather,2023-11-28
4932756,26599,1024,Incineration,Synthetic,2024-08-30
2835609,81311,1028,Recycling,Synthetic,2024-06-07
8340642,34298,1008,Burial,Leather,2023-11-29
7947434,27980,1008,Shredding,Metal,2023-12-08
9258159,38083,1019,Recycling,Synthetic,2024-07-03
1655983,2839,1024,Repurposing,Leather,2023-04-10
4801714,82506,1014,Repurposing,Metal,2023-09-22
7029951,83841,1019,Incineration,Paper,2024-10-06
2049223,62929,1013,Burial,Synthetic,2024-02-09
3359951,23466,1013,Recycling,Leather,2025-01-13
4015316,65237,1014,Incineration,Metal,2024-06-23
8733908,20908,1002,Burial,Paper,2023-05-27
8078553,77481,1002,Burial,Synthetic,2024-12-01
1262809,75438,1002,Recycling,Paper,2024-01-21
9651429,64307,1005,Donation,Paper,2024-09-06
4670706,90983,1013,Shredding,Synthetic,2023-10-24
2704627,96286,1013,Donation,Synthetic,2023-01-25
5981438,26338,1019,Repurposing,Paper,2023-06-02
8471811,41354,1023,Shredding,Leather,2023-12-28
6898952,98784,1028,Repurposing,Leather,2024-03-05
6112524,72154,1008,Repurposing,Metal,2023-06-13
3753235,26342,1019,Burial,Synthetic,2023-02-05
5063961,87423,1014,Repurposing,Metal,2023-10-06
5981479,50733,1002,Incineration,Metal,2024-02-28
6243641,89802,1002,Repurposing,Synthetic,2023-12-18
8602939,95367,1019,Repurposing,Paper,2023-02-21
6505792,21357,1028,Recycling,Synthetic,2023-01-26
5457218,95346,1024,Shredding,Metal,2024-09-08
6899013,92624,1023,Burial,Synthetic,2023-04-18
5457234,74245,1024,Recycling,Paper,2024-04-03
9913684,35053,1023,Repurposing,Metal,2024-11-26
5326173,60308,1023,Recycling,Paper,2023-10-26
4801893,21017,1024,Repurposing,Leather,2023-01-16
8865129,36235,1019,Donation,Metal,2023-12-05
7816556,28269,1002,Repurposing,Metal,2023-12-17
1525102,62031,1014,Incineration,Leather,2024-06-30
3360112,82359,1024,Recycling,Metal,2024-08-29
3229045,68085,1023,Incineration,Leather,2023-04-10
8078713,17110,1005,Recycling,Synthetic,2023-02-12
4801949,20396,1023,Repurposing,Paper,2024-10-03
8078785,51851,1008,Incineration,Leather,2024-02-25
1000900,55288,1008,Repurposing,Paper,2024-05-28
8865228,29162,1028,Incineration,Synthetic,2023-11-05
7554511,38539,1023,Donation,Synthetic,2024-11-05
7292369,49074,1014,Shredding,Synthetic,2023-03-28
1131987,32782,1008,Repurposing,Synthetic,2023-12-27
6768090,96057,1023,Incineration,Metal,2023-04-22
6505956,52188,1005,Shredding,Leather,2023-05-26
6768107,67607,1019,Recycling,Paper,2024-04-02
2049518,64344,1014,Recycling,Paper,2024-12-13
5588464,44154,1024,Incineration,Synthetic,2024-10-21
5064177,83206,1023,Burial,Metal,2024-02-28
4802051,74852,1023,Repurposing,Synthetic,2024-11-11
8078864,63772,1013,Recycling,Leather,2023-04-03
7161371,70448,1013,Repurposing,Leather,2024-06-26
3884571,59796,1008,Shredding,Leather,2023-09-16
5850659,32812,1002,Repurposing,Metal,2025-01-14
2180649,69147,1028,Burial,Synthetic,2024-11-08
9782831,22533,1019,Incineration,Metal,2024-11-07
7030320,16814,1023,Donation,Metal,2023-05-22
2704945,47740,1023,Repurposing,Paper,2024-11-02
7816765,18490,1013,Shredding,Synthetic,2023-09-22
8603198,81753,1013,Incineration,Leather,2024-07-12
3753536,98572,1008,Recycling,Leather,2024-10-12
9782852,4367,1002,Repurposing,Leather,2023-11-26
7554629,88030,1019,Repurposing,Synthetic,2023-09-25
9258579,97276,1023,Recycling,Metal,2025-01-07
6899284,32234,1013,Recycling,Metal,2023-08-03
5064283,85650,1023,Recycling,Paper,2023-07-19
1918556,31030,1014,Incineration,Leather,2024-05-08
3622494,9334,1024,Repurposing,Metal,2023-11-26
9127526,19818,1005,Shredding,Leather,2024-06-04
6243945,55294,1019,Donation,Paper,2023-01-21
9127541,20939,1008,Repurposing,Leather,2025-01-11
7292544,30538,1013,Repurposing,Metal,2023-11-07
9127562,5124,1005,Repurposing,Leather,2024-01-14
3884684,67204,1005,Recycling,Paper,2023-11-09
3098277,17538,1008,Incineration,Synthetic,2024-02-29
5326518,65082,1005,Repurposing,Paper,2023-07-11
5064378,85877,1024,Incineration,Synthetic,2023-07-15
7554752,47210,1008,Donation,Metal,2023-12-02
